"Observation station","Year","Month","Day","Time [UTC]","Average temperature [°C]","Maximum temperature [°C]","Minimum temperature [°C]","Average relative humidity [%]","Wind speed [m/s]"
"Helsinki Kumpula","2022","9","3","20:00","7","7.3","6.7","80","3.4"
"Helsinki Kumpula","2022","9","3","21:00","6.9","7.1","6.7","81","3.8"
"Helsinki Kumpula","2022","9","3","22:00","6.6","7","6","82","3.6"
"Helsinki Kumpula","2022","9","3","23:00","5.9","6.2","5.6","87","3.2"
"Helsinki Kumpula","2022","9","4","00:00","5.3","5.6","5.2","91","3.1"
"Helsinki Kumpula","2022","9","4","01:00","5.1","5.4","4.8","93","3"
"Helsinki Kumpula","2022","9","4","02:00","4.8","4.9","4.5","94","3.2"
"Helsinki Kumpula","2022","9","4","03:00","4.6","4.9","4.4","96","3.4"
"Helsinki Kumpula","2022","9","4","04:00","5.3","5.6","4.9","94","3.1"
"Helsinki Kumpula","2022","9","4","05:00","5.9","6.5","5.5","92","3.2"
"Helsinki Kumpula","2022","9","4","06:00","7.6","8.5","6.6","85","3"
"Helsinki Kumpula","2022","9","4","07:00","9.5","10.6","8.5","77","4.1"
"Helsinki Kumpula","2022","9","4","08:00","11.1","11.8","10.6","70","3.4"
"Helsinki Kumpula","2022","9","4","09:00","12.3","12.7","11.7","60","4.3"
"Helsinki Kumpula","2022","9","4","10:00","13.1","13.9","12.2","52","4.7"
"Helsinki Kumpula","2022","9","4","11:00","13.3","14.1","12.8","49","4.5"
"Helsinki Kumpula","2022","9","4","12:00","13.4","14.4","12.8","47","4.9"
"Helsinki Kumpula","2022","9","4","13:00","13.4","13.9","13.1","45","4.5"
"Helsinki Kumpula","2022","9","4","14:00","13","13.4","12.6","48","4.7"
"Helsinki Kumpula","2022","9","4","15:00","12.5","13.1","12.1","47","5.5"
"Helsinki Kumpula","2022","9","4","16:00","12.1","12.6","11.7","47","5"
"Helsinki Kumpula","2022","9","4","17:00","11.3","11.7","10.7","51","3.5"
"Helsinki Kumpula","2022","9","4","18:00","9.8","10.7","8.9","60","2.4"
"Helsinki Kumpula","2022","9","4","19:00","8.2","9.2","7.6","67","2.7"
"Helsinki Kumpula","2022","9","4","20:00","8","8.5","7.6","69","2.9"
"Helsinki Kumpula","2022","9","4","21:00","8.3","8.6","8","69","2.5"
"Helsinki Kumpula","2022","9","4","22:00","8.3","8.6","7.9","68","2.4"
"Helsinki Kumpula","2022","9","4","23:00","8","8.3","7.7","70","2.4"
"Helsinki Kumpula","2022","9","5","00:00","7.6","7.8","7.4","72","2.3"
"Helsinki Kumpula","2022","9","5","01:00","7.1","7.4","6.7","72","2.7"
"Helsinki Kumpula","2022","9","5","02:00","7","7.3","6.6","73","2.9"
"Helsinki Kumpula","2022","9","5","03:00","7.2","7.5","7","74","2.8"
"Helsinki Kumpula","2022","9","5","04:00","7.3","7.5","7.2","73","2.8"
"Helsinki Kumpula","2022","9","5","05:00","7.6","7.9","7.4","73","3"
"Helsinki Kumpula","2022","9","5","06:00","8.4","9.1","7.9","69","2.9"
"Helsinki Kumpula","2022","9","5","07:00","9.9","10.7","9.1","61","3.4"
"Helsinki Kumpula","2022","9","5","08:00","10.4","10.9","10.1","54","3.7"
"Helsinki Kumpula","2022","9","5","09:00","10.6","11","10.3","54","3"
"Helsinki Kumpula","2022","9","5","10:00","11.1","11.6","10.8","51","2.9"
"Helsinki Kumpula","2022","9","5","11:00","11.4","11.9","11.1","48","3"
"Helsinki Kumpula","2022","9","5","12:00","11.9","12.3","11.4","49","2.6"
"Helsinki Kumpula","2022","9","5","13:00","12","12.2","11.9","50","2.9"
"Helsinki Kumpula","2022","9","5","14:00","11.7","11.9","11.5","51","3.4"
"Helsinki Kumpula","2022","9","5","15:00","11.7","12","11.5","51","2.8"
"Helsinki Kumpula","2022","9","5","16:00","11.3","11.5","11","52","2.7"
"Helsinki Kumpula","2022","9","5","17:00","10.4","11","9.9","56","2"
"Helsinki Kumpula","2022","9","5","18:00","9.5","9.8","9.1","62","1.9"
"Helsinki Kumpula","2022","9","5","19:00","8.9","9.8","7.7","66","2.3"
"Helsinki Kumpula","2022","9","5","20:00","7","7.8","6.4","75","2.7"
"Helsinki Kumpula","2022","9","5","21:00","6.4","6.7","5.8","77","2.9"
"Helsinki Kumpula","2022","9","5","22:00","6.1","6.3","5.7","79","2.5"
"Helsinki Kumpula","2022","9","5","23:00","6","6.2","5.8","79","2.2"
"Helsinki Kumpula","2022","9","6","00:00","6.3","6.7","5.8","79","2.6"
"Helsinki Kumpula","2022","9","6","01:00","7","7.2","6.7","76","2.8"
"Helsinki Kumpula","2022","9","6","02:00","7","7.3","6.1","75","3.7"
"Helsinki Kumpula","2022","9","6","03:00","5.6","6.3","4.9","80","4.1"
"Helsinki Kumpula","2022","9","6","04:00","5","5.4","4.7","84","4.1"
"Helsinki Kumpula","2022","9","6","05:00","5.7","6.6","5.1","80","4"
"Helsinki Kumpula","2022","9","6","06:00","7.8","9.1","6.7","74","3.8"
"Helsinki Kumpula","2022","9","6","07:00","9.6","10","9.1","68","4.7"
"Helsinki Kumpula","2022","9","6","08:00","11","11.8","10","65","5.8"
"Helsinki Kumpula","2022","9","6","09:00","12.9","14","11.8","62","5"
"Helsinki Kumpula","2022","9","6","10:00","14.4","15.3","13.8","54","5.3"
"Helsinki Kumpula","2022","9","6","11:00","15.7","16.9","14.9","50","5.3"
"Helsinki Kumpula","2022","9","6","12:00","16.4","17.3","15.7","51","6.2"
"Helsinki Kumpula","2022","9","6","13:00","16.6","17.2","16.1","53","5.3"
"Helsinki Kumpula","2022","9","6","14:00","15.6","16.3","15.2","73","5.9"
"Helsinki Kumpula","2022","9","6","15:00","16.1","16.7","15.3","71","4.2"
"Helsinki Kumpula","2022","9","6","16:00","15.7","15.9","15.5","66","3"
"Helsinki Kumpula","2022","9","6","17:00","15.2","15.9","14.8","56","2.9"
"Helsinki Kumpula","2022","9","6","18:00","14.6","14.9","14.4","58","3.2"
"Helsinki Kumpula","2022","9","6","19:00","14.5","14.7","14.3","57","3.7"
"Helsinki Kumpula","2022","9","6","20:00","14.1","14.5","13.6","59","4"
"Helsinki Kumpula","2022","9","6","21:00","12.7","13.5","11.9","63","4.2"
"Helsinki Kumpula","2022","9","6","22:00","11.1","12","10.4","70","3.3"
"Helsinki Kumpula","2022","9","6","23:00","9.7","10.4","9.4","76","3.7"
"Helsinki Kumpula","2022","9","7","00:00","8.9","9.3","8.5","81","3.6"
"Helsinki Kumpula","2022","9","7","01:00","9.1","9.2","8.8","82","3.8"
"Helsinki Kumpula","2022","9","7","02:00","9.1","9.2","9","82","3.9"
"Helsinki Kumpula","2022","9","7","03:00","8.9","9","8.8","83","3.7"
"Helsinki Kumpula","2022","9","7","04:00","8.7","8.9","8.4","85","3.4"
"Helsinki Kumpula","2022","9","7","05:00","8.4","8.9","8","87","3.7"
"Helsinki Kumpula","2022","9","7","06:00","9.1","9.5","8.9","82","3.5"
"Helsinki Kumpula","2022","9","7","07:00","10.4","11.2","9.5","73","4.8"
"Helsinki Kumpula","2022","9","7","08:00","11.5","12.4","10.9","65","4.9"
"Helsinki Kumpula","2022","9","7","09:00","12.5","13","11.8","57","4.3"
"Helsinki Kumpula","2022","9","7","10:00","13.6","14.3","12.7","47","4.6"
"Helsinki Kumpula","2022","9","7","11:00","13.5","14","13.1","45","4.2"
"Helsinki Kumpula","2022","9","7","12:00","14","14.7","13.5","43","4.5"
"Helsinki Kumpula","2022","9","7","13:00","13.8","14.4","13.3","43","3.4"
"Helsinki Kumpula","2022","9","7","14:00","13.6","13.9","13.3","44","3.2"
"Helsinki Kumpula","2022","9","7","15:00","13.2","13.4","12.9","46","4"
"Helsinki Kumpula","2022","9","7","16:00","12.7","13","12.4","48","3.9"
"Helsinki Kumpula","2022","9","7","17:00","11.9","12.4","11.1","51","3.8"
"Helsinki Kumpula","2022","9","7","18:00","10.9","11.1","10.3","56","3.7"
"Helsinki Kumpula","2022","9","7","19:00","9.4","10.3","8.7","65","3"
"Helsinki Kumpula","2022","9","7","20:00","7.9","8.7","7.2","73","2.9"
"Helsinki Kumpula","2022","9","7","21:00","7.2","7.5","6.9","76","3.7"
"Helsinki Kumpula","2022","9","7","22:00","6.3","6.8","5.8","80","3.4"
"Helsinki Kumpula","2022","9","7","23:00","4.9","6","4.1","88","2.5"
"Helsinki Kumpula","2022","9","8","00:00","3.9","4.2","3.6","94","2.4"
"Helsinki Kumpula","2022","9","8","01:00","3.7","4.1","3.3","93","3.1"
"Helsinki Kumpula","2022","9","8","02:00","3.4","4.1","3.1","94","2.5"
"Helsinki Kumpula","2022","9","8","03:00","3.2","3.8","2.9","94","2.7"
"Helsinki Kumpula","2022","9","8","04:00","2.9","3.5","2.3","95","2.5"
"Helsinki Kumpula","2022","9","8","05:00","3.2","4.7","2.5","94","2.3"
"Helsinki Kumpula","2022","9","8","06:00","6.1","7.5","4.7","81","2.4"
"Helsinki Kumpula","2022","9","8","07:00","8.8","10.1","7.4","70","2.9"
"Helsinki Kumpula","2022","9","8","08:00","10.9","11.6","9.8","59","3.1"
"Helsinki Kumpula","2022","9","8","09:00","11.9","12.4","11.1","51","2.7"
"Helsinki Kumpula","2022","9","8","10:00","12.8","13.3","12","47","2.6"
"Helsinki Kumpula","2022","9","8","11:00","13.4","14.4","12.9","46","3.3"
"Helsinki Kumpula","2022","9","8","12:00","13.8","14.3","13.5","47","3.5"
"Helsinki Kumpula","2022","9","8","13:00","13.9","14.3","13.5","47","3.4"
"Helsinki Kumpula","2022","9","8","14:00","13.7","14.1","13.2","49","3.4"
"Helsinki Kumpula","2022","9","8","15:00","13","13.5","12.4","51","3.4"
"Helsinki Kumpula","2022","9","8","16:00","12.1","12.6","11.6","55","3.2"
"Helsinki Kumpula","2022","9","8","17:00","11.2","11.7","10.9","59","2.5"
"Helsinki Kumpula","2022","9","8","18:00","10.4","10.9","10.1","63","2.2"
"Helsinki Kumpula","2022","9","8","19:00","9.8","10.2","8.7","68","1.9"
"Helsinki Kumpula","2022","9","8","20:00","8","8.8","7.2","82","2"
"Helsinki Kumpula","2022","9","8","21:00","6.7","7.1","6.3","91","1.7"
"Helsinki Kumpula","2022","9","8","22:00","6.2","6.5","5.9","94","1.1"
"Helsinki Kumpula","2022","9","8","23:00","5.6","6.1","5.3","95","1"
"Helsinki Kumpula","2022","9","9","00:00","5.7","5.9","5.4","95","1.6"
"Helsinki Kumpula","2022","9","9","01:00","5.7","6.2","5.4","95","2.3"
"Helsinki Kumpula","2022","9","9","02:00","5.7","6.4","5.2","95","2.4"
"Helsinki Kumpula","2022","9","9","03:00","6.3","6.6","6","92","2.5"
"Helsinki Kumpula","2022","9","9","04:00","6.8","7.2","6.1","88","3.2"
"Helsinki Kumpula","2022","9","9","05:00","7.3","8.4","6.5","88","3"
"Helsinki Kumpula","2022","9","9","06:00","10.6","12.5","8.4","72","2.8"
"Helsinki Kumpula","2022","9","9","07:00","12.8","13.2","12.2","60","3.2"
"Helsinki Kumpula","2022","9","9","08:00","13.5","13.8","13.1","57","3.3"
"Helsinki Kumpula","2022","9","9","09:00","14","14.4","13.5","54","3.6"
"Helsinki Kumpula","2022","9","9","10:00","14.5","15.1","14.1","52","3.8"
"Helsinki Kumpula","2022","9","9","11:00","14.2","14.7","13.6","49","3.7"
"Helsinki Kumpula","2022","9","9","12:00","14.3","14.8","13.8","50","3.3"
"Helsinki Kumpula","2022","9","9","13:00","14.5","15","13.9","48","3.4"
"Helsinki Kumpula","2022","9","9","14:00","14.3","14.6","13.8","49","2.6"
"Helsinki Kumpula","2022","9","9","15:00","14.2","14.7","13.7","45","2.5"
"Helsinki Kumpula","2022","9","9","16:00","13.2","13.7","12.8","50","3.2"
"Helsinki Kumpula","2022","9","9","17:00","12.2","12.7","11.7","58","3.6"
"Helsinki Kumpula","2022","9","9","18:00","11.3","11.9","11","67","3.2"
"Helsinki Kumpula","2022","9","9","19:00","11","11.3","10.6","71","2.9"
"Helsinki Kumpula","2022","9","9","20:00","10","10.8","8.9","77","2.9"
"Helsinki Kumpula","2022","9","9","21:00","11.1","12","9","75","4"
"Helsinki Kumpula","2022","9","9","22:00","11.9","12.1","11.6","71","4.3"
"Helsinki Kumpula","2022","9","9","23:00","11.7","11.9","11.3","71","4"
"Helsinki Kumpula","2022","9","10","00:00","11.3","11.5","11.1","72","3.4"
"Helsinki Kumpula","2022","9","10","01:00","11.1","11.5","10.8","74","3"
"Helsinki Kumpula","2022","9","10","02:00","9.2","11","6.5","82","1.8"
"Helsinki Kumpula","2022","9","10","03:00","5.5","6.5","4.8","96","1.8"
"Helsinki Kumpula","2022","9","10","04:00","4.5","4.8","4","98","2"
"Helsinki Kumpula","2022","9","10","05:00","4.5","5.6","4","99","2.3"
"Helsinki Kumpula","2022","9","10","06:00","8.4","10.3","5.7","86","1.7"
"Helsinki Kumpula","2022","9","10","07:00","12.9","14.3","10.4","68","2.3"
"Helsinki Kumpula","2022","9","10","08:00","14.7","15.1","14.2","56","4.1"
"Helsinki Kumpula","2022","9","10","09:00","15.1","15.5","14.7","52","4.4"
"Helsinki Kumpula","2022","9","10","10:00","15.6","16","15.1","52","4.1"
"Helsinki Kumpula","2022","9","10","11:00","15.8","16.3","15.4","50","4.3"
"Helsinki Kumpula","2022","9","10","12:00","16","16.4","15.7","48","4.2"
"Helsinki Kumpula","2022","9","10","13:00","16","16.5","15.7","47","4"
"Helsinki Kumpula","2022","9","10","14:00","16","16.4","15.7","47","3.4"
"Helsinki Kumpula","2022","9","10","15:00","16","16.6","15.5","44","2.9"
"Helsinki Kumpula","2022","9","10","16:00","15","15.8","14.2","47","3"
"Helsinki Kumpula","2022","9","10","17:00","13.7","14.3","12.9","57","3.3"
"Helsinki Kumpula","2022","9","10","18:00","12.6","12.8","12","68","2.4"
"Helsinki Kumpula","2022","9","10","19:00","10.7","11.9","10","77","2.7"
"Helsinki Kumpula","2022","9","10","20:00","9.7","10.1","8.9","83","3.3"
"Helsinki Kumpula","2022","9","10","21:00","8.8","9.2","8.2","88","3.3"
"Helsinki Kumpula","2022","9","10","22:00","8","9","7.4","92","2.8"
"Helsinki Kumpula","2022","9","10","23:00","7","7.5","6.4","96","2.1"
"Helsinki Kumpula","2022","9","11","00:00","5.9","6.3","5.5","98","2.1"
"Helsinki Kumpula","2022","9","11","01:00","5.3","5.5","4.9","99","2.7"
"Helsinki Kumpula","2022","9","11","02:00","5.1","5.3","4.9","100","3"
"Helsinki Kumpula","2022","9","11","03:00","4.9","5.4","4.6","100","2.5"
"Helsinki Kumpula","2022","9","11","04:00","4.5","4.8","4.2","100","2.6"
"Helsinki Kumpula","2022","9","11","05:00","5.3","6.7","4.6","100","2.3"
"Helsinki Kumpula","2022","9","11","06:00","9","11","6.7","96","1.7"
"Helsinki Kumpula","2022","9","11","07:00","12.8","14.7","10.9","78","1.6"
"Helsinki Kumpula","2022","9","11","08:00","15.3","16.2","14.5","60","3.3"
"Helsinki Kumpula","2022","9","11","09:00","16.1","16.7","15.6","50","3.5"
"Helsinki Kumpula","2022","9","11","10:00","15.8","16.3","15.2","52","3.9"
"Helsinki Kumpula","2022","9","11","11:00","16.1","17.2","15.1","54","3.9"
"Helsinki Kumpula","2022","9","11","12:00","16.7","17.2","16.3","50","4.3"
"Helsinki Kumpula","2022","9","11","13:00","16.7","17.2","16.3","47","4.6"
"Helsinki Kumpula","2022","9","11","14:00","16.1","16.6","15.8","50","4.2"
"Helsinki Kumpula","2022","9","11","15:00","15.5","16","15","52","4.6"
"Helsinki Kumpula","2022","9","11","16:00","14.7","15.2","14.2","55","4.1"
"Helsinki Kumpula","2022","9","11","17:00","13.8","14.2","13","59","4"
"Helsinki Kumpula","2022","9","11","18:00","12.4","13","11.3","65","2.7"
"Helsinki Kumpula","2022","9","11","19:00","9.7","11.2","8.6","76","3"
"Helsinki Kumpula","2022","9","11","20:00","8.2","8.6","7.9","83","2.6"
"Helsinki Kumpula","2022","9","11","21:00","7.6","8.3","7.1","86","2.8"
"Helsinki Kumpula","2022","9","11","22:00","7.2","8.2","6.2","87","3.4"
"Helsinki Kumpula","2022","9","11","23:00","6","6.5","5.7","93","3.1"
"Helsinki Kumpula","2022","9","12","00:00","5.5","5.8","5.4","95","3"
"Helsinki Kumpula","2022","9","12","01:00","5.4","6","5","94","3.2"
"Helsinki Kumpula","2022","9","12","02:00","6","7.1","5","89","3.9"
"Helsinki Kumpula","2022","9","12","03:00","6.3","6.9","5.5","85","3.5"
"Helsinki Kumpula","2022","9","12","04:00","5.8","6.1","5.6","89","3.6"
"Helsinki Kumpula","2022","9","12","05:00","5.7","6.7","5.3","92","2.5"
"Helsinki Kumpula","2022","9","12","06:00","8.6","10.5","7","82","2"
"Helsinki Kumpula","2022","9","12","07:00","11.4","12.8","10.6","72","1.7"
"Helsinki Kumpula","2022","9","12","08:00","14","15.1","12.7","66","2.2"
"Helsinki Kumpula","2022","9","12","09:00","16","16.5","15.2","61","3"
"Helsinki Kumpula","2022","9","12","10:00","16.8","17","16.4","59","3.7"
"Helsinki Kumpula","2022","9","12","11:00","16.6","17","16.3","62","4.2"
"Helsinki Kumpula","2022","9","12","12:00","15.8","16.4","15.2","67","4"
"Helsinki Kumpula","2022","9","12","13:00","15.7","16","15.5","59","3.8"
"Helsinki Kumpula","2022","9","12","14:00","15.1","15.7","14.9","62","4.3"
"Helsinki Kumpula","2022","9","12","15:00","14","15","13.4","66","4.6"
"Helsinki Kumpula","2022","9","12","16:00","12.8","13.4","12.4","73","4.1"
"Helsinki Kumpula","2022","9","12","17:00","12.1","12.5","11.8","77","3.5"
"Helsinki Kumpula","2022","9","12","18:00","11.4","11.8","11","81","3.4"
"Helsinki Kumpula","2022","9","12","19:00","11.5","11.9","10.8","83","3.5"
"Helsinki Kumpula","2022","9","12","20:00","11.4","11.8","11.1","83","3.3"
"Helsinki Kumpula","2022","9","12","21:00","11.2","11.8","11","84","3.1"
"Helsinki Kumpula","2022","9","12","22:00","11.8","12","11.7","81","3.5"
"Helsinki Kumpula","2022","9","12","23:00","11.7","12","11","81","3.9"
"Helsinki Kumpula","2022","9","13","00:00","11","11.3","10.7","86","3.1"
"Helsinki Kumpula","2022","9","13","01:00","11.5","11.7","11.3","82","4.4"
"Helsinki Kumpula","2022","9","13","02:00","11.6","11.7","11.5","79","4.5"
"Helsinki Kumpula","2022","9","13","03:00","11.7","11.8","11.7","78","4.6"
"Helsinki Kumpula","2022","9","13","04:00","11.7","11.8","11.7","80","4.3"
"Helsinki Kumpula","2022","9","13","05:00","11.8","11.9","11.7","79","4.7"
"Helsinki Kumpula","2022","9","13","06:00","11.8","11.9","11.8","78","5.6"
"Helsinki Kumpula","2022","9","13","07:00","11.9","12.1","11.8","76","4.7"
"Helsinki Kumpula","2022","9","13","08:00","12.3","12.6","12.1","73","5"
"Helsinki Kumpula","2022","9","13","09:00","12.6","13.6","12.2","71","5.2"
