date,Year,Month,Day,Time [UTC],Average temperature [°C],Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Maximum wind speed [m/s],hour,minute
2021-05-26 01:00:00,2021,5,26,01:00,10.9,11.0,10.8,69,6.9,7.8,1,0
2021-05-26 02:00:00,2021,5,26,02:00,10.7,10.9,10.6,69,7.2,7.8,2,0
2021-05-26 03:00:00,2021,5,26,03:00,10.5,10.6,10.5,71,7.5,8.8,3,0
2021-05-26 04:00:00,2021,5,26,04:00,10.5,10.6,10.3,75,7.8,9,4,0
2021-05-26 05:00:00,2021,5,26,05:00,10.6,10.7,10.5,76,8.3,9.4,5,0
2021-05-26 06:00:00,2021,5,26,06:00,10.8,11.0,10.6,77,9.2,10.6,6,0
2021-05-26 07:00:00,2021,5,26,07:00,10.3,10.8,9.6,82,10.2,11.4,7,0
2021-05-26 08:00:00,2021,5,26,08:00,9.2,9.6,9.0,91,9.2,11.4,8,0
2021-05-26 09:00:00,2021,5,26,09:00,9.2,9.3,9.1,94,9.1,9.6,9,0
2021-05-26 10:00:00,2021,5,26,10:00,9.5,9.6,9.3,93,9.6,10.4,10,0
2021-05-26 11:00:00,2021,5,26,11:00,9.6,9.8,9.5,92,10,11.4,11,0
2021-05-26 12:00:00,2021,5,26,12:00,9.3,9.6,9.1,93,10.8,13.1,12,0
2021-05-26 13:00:00,2021,5,26,13:00,8.8,9.1,8.7,95,11.4,13.5,13,0
2021-05-26 14:00:00,2021,5,26,14:00,8.7,8.8,8.6,95,10.6,12.2,14,0
2021-05-26 15:00:00,2021,5,26,15:00,8.7,8.9,8.3,95,11.3,12.7,15,0
2021-05-26 16:00:00,2021,5,26,16:00,8.1,8.3,8.0,97,7.3,11,16,0
2021-05-26 17:00:00,2021,5,26,17:00,7.8,8.0,7.7,97,6.4,8.6,17,0
2021-05-26 18:00:00,2021,5,26,18:00,7.8,8.0,7.7,97,4.6,5.5,18,0
2021-05-26 19:00:00,2021,5,26,19:00,8.1,8.2,8.0,96,5.6,7.1,19,0
2021-05-26 20:00:00,2021,5,26,20:00,8.3,8.4,8.0,96,5.3,6.5,20,0
2021-05-26 21:00:00,2021,5,26,21:00,8.4,8.6,8.3,93,6,6.8,21,0
2021-05-26 22:00:00,2021,5,26,22:00,8.4,8.6,8.3,92,5.2,6.1,22,0
2021-05-26 23:00:00,2021,5,26,23:00,8.4,8.5,8.3,92,5.3,6.3,23,0
2021-05-27 00:00:00,2021,5,27,00:00,8.4,8.5,8.2,93,6.3,6.8,0,0
2021-05-27 01:00:00,2021,5,27,01:00,8.4,8.6,8.3,91,6,6.8,1,0
2021-05-27 02:00:00,2021,5,27,02:00,8.4,8.6,8.2,91,5.9,6.3,2,0
2021-05-27 03:00:00,2021,5,27,03:00,8.4,8.6,8.2,91,5.8,6.8,3,0
2021-05-27 04:00:00,2021,5,27,04:00,9.1,9.8,8.5,89,5.1,6.1,4,0
2021-05-27 05:00:00,2021,5,27,05:00,9.4,10.0,9.1,87,5.4,5.8,5,0
2021-05-27 06:00:00,2021,5,27,06:00,9.6,10.0,9.3,86,5.3,6.5,6,0
2021-05-27 07:00:00,2021,5,27,07:00,10.0,10.2,9.7,84,5.2,6,7,0
2021-05-27 08:00:00,2021,5,27,08:00,10.4,10.9,9.9,83,5.3,5.9,8,0
2021-05-27 09:00:00,2021,5,27,09:00,10.4,10.7,9.9,85,5,5.4,9,0
2021-05-27 10:00:00,2021,5,27,10:00,10.9,11.4,10.4,87,4.6,5,10,0
2021-05-27 11:00:00,2021,5,27,11:00,11.8,12.4,11.3,82,3.7,5,11,0
2021-05-27 12:00:00,2021,5,27,12:00,11.6,12.0,11.4,82,3.9,4.8,12,0
2021-05-27 13:00:00,2021,5,27,13:00,11.6,12.4,11.3,81,4.8,5.3,13,0
2021-05-27 14:00:00,2021,5,27,14:00,11.7,12.0,11.3,82,3.8,5.1,14,0
2021-05-27 15:00:00,2021,5,27,15:00,12.3,12.8,11.8,82,4.5,5,15,0
2021-05-27 16:00:00,2021,5,27,16:00,11.8,12.4,11.2,84,3,4.2,16,0
2021-05-27 17:00:00,2021,5,27,17:00,11.5,11.7,11.2,87,2.3,3.6,17,0
2021-05-27 18:00:00,2021,5,27,18:00,11.2,11.3,10.9,87,2,2.4,18,0
2021-05-27 19:00:00,2021,5,27,19:00,10.3,10.9,9.8,90,2.3,3.4,19,0
2021-05-27 20:00:00,2021,5,27,20:00,9.6,10.0,8.7,93,1.3,1.8,20,0
2021-05-27 21:00:00,2021,5,27,21:00,8.4,8.8,7.9,97,0.8,1.1,21,0
2021-05-27 22:00:00,2021,5,27,22:00,8.0,8.1,7.9,99,1.3,1.9,22,0
2021-05-27 23:00:00,2021,5,27,23:00,7.9,8.1,7.6,99,2,2.7,23,0
2021-05-28 00:00:00,2021,5,28,00:00,7.1,7.6,6.6,99,1.4,2.2,0,0
2021-05-28 01:00:00,2021,5,28,01:00,7.0,7.4,6.6,99,1.3,2.5,1,0
2021-05-28 02:00:00,2021,5,28,02:00,7.4,7.5,7.3,99,1.3,1.7,2,0
2021-05-28 03:00:00,2021,5,28,03:00,7.7,7.8,7.4,99,1.1,1.9,3,0
2021-05-28 04:00:00,2021,5,28,04:00,8.0,8.8,7.5,99,1.4,2,4,0
2021-05-28 05:00:00,2021,5,28,05:00,10.5,12.0,8.8,89,2,3.2,5,0
2021-05-28 06:00:00,2021,5,28,06:00,11.9,12.2,11.4,80,3,3.9,6,0
2021-05-28 07:00:00,2021,5,28,07:00,12.7,13.4,11.8,75,3.6,4.9,7,0
2021-05-28 08:00:00,2021,5,28,08:00,13.2,13.9,12.7,71,5,6.1,8,0
2021-05-28 09:00:00,2021,5,28,09:00,13.4,14.2,12.8,64,6.2,7.6,9,0
2021-05-28 10:00:00,2021,5,28,10:00,13.9,14.4,13.4,61,6.7,8.2,10,0
2021-05-28 11:00:00,2021,5,28,11:00,13.8,14.2,13.4,60,8.1,9.8,11,0
2021-05-28 12:00:00,2021,5,28,12:00,14.3,15.3,13.7,59,7.2,9.1,12,0
2021-05-28 13:00:00,2021,5,28,13:00,14.2,15.2,13.2,61,6.4,8.8,13,0
2021-05-28 14:00:00,2021,5,28,14:00,14.6,15.5,13.3,60,6.3,6.9,14,0
2021-05-28 15:00:00,2021,5,28,15:00,14.9,15.3,14.4,58,5.7,7.3,15,0
2021-05-28 16:00:00,2021,5,28,16:00,14.8,15.2,14.5,59,5.2,6.2,16,0
2021-05-28 17:00:00,2021,5,28,17:00,13.2,14.5,12.1,66,4.5,5.8,17,0
2021-05-28 18:00:00,2021,5,28,18:00,12.4,12.8,11.9,69,5.2,6.6,18,0
2021-05-28 19:00:00,2021,5,28,19:00,11.8,12.5,11.2,70,6.1,7.1,19,0
2021-05-28 20:00:00,2021,5,28,20:00,11.0,11.3,10.6,76,5.2,5.9,20,0
2021-05-28 21:00:00,2021,5,28,21:00,10.4,10.7,10.1,81,4.6,5.3,21,0
2021-05-28 22:00:00,2021,5,28,22:00,9.7,10.3,8.7,82,3.5,4.6,22,0
2021-05-28 23:00:00,2021,5,28,23:00,8.8,9.4,8.3,76,3.3,4.2,23,0
2021-05-29 00:00:00,2021,5,29,00:00,8.7,9.2,8.0,64,3.8,4.2,0,0
2021-05-29 01:00:00,2021,5,29,01:00,7.7,8.0,7.4,67,3.7,3.9,1,0
2021-05-29 02:00:00,2021,5,29,02:00,7.2,7.4,7.1,69,4,4.3,2,0
2021-05-29 03:00:00,2021,5,29,03:00,7.7,8.2,7.2,66,4.6,5.3,3,0
2021-05-29 04:00:00,2021,5,29,04:00,8.6,9.1,8.1,63,4.7,5.3,4,0
2021-05-29 05:00:00,2021,5,29,05:00,9.8,10.5,9.0,58,4.5,5.2,5,0
2021-05-29 06:00:00,2021,5,29,06:00,11.2,12.0,10.4,51,4.4,5.5,6,0
2021-05-29 07:00:00,2021,5,29,07:00,12.0,12.6,11.6,43,5.6,6.7,7,0
2021-05-29 08:00:00,2021,5,29,08:00,12.4,12.8,11.8,42,5.8,6.5,8,0
2021-05-29 09:00:00,2021,5,29,09:00,12.9,13.6,12.4,40,4.8,6.1,9,0
2021-05-29 10:00:00,2021,5,29,10:00,13.4,14.1,12.9,39,4.1,4.8,10,0
2021-05-29 11:00:00,2021,5,29,11:00,13.8,14.2,13.4,36,4.1,5.2,11,0
2021-05-29 12:00:00,2021,5,29,12:00,14.3,15.0,13.6,35,4,4.8,12,0
2021-05-29 13:00:00,2021,5,29,13:00,15.0,15.9,14.0,33,3.5,4.4,13,0
2021-05-29 14:00:00,2021,5,29,14:00,15.3,15.8,14.5,31,3.9,4.8,14,0
2021-05-29 15:00:00,2021,5,29,15:00,15.4,15.9,14.5,32,3.3,5.7,15,0
2021-05-29 16:00:00,2021,5,29,16:00,13.7,15.2,12.2,43,3.5,4.8,16,0
2021-05-29 17:00:00,2021,5,29,17:00,12.9,13.6,12.4,47,3.9,4.6,17,0
2021-05-29 18:00:00,2021,5,29,18:00,11.8,12.5,10.9,57,3.5,4.9,18,0
2021-05-29 19:00:00,2021,5,29,19:00,10.5,11.1,10.1,63,2.7,3.5,19,0
2021-05-29 20:00:00,2021,5,29,20:00,9.5,10.1,8.9,71,2.1,3,20,0
2021-05-29 21:00:00,2021,5,29,21:00,8.4,9.0,8.0,76,2.7,4.3,21,0
2021-05-29 22:00:00,2021,5,29,22:00,8.0,8.3,7.2,75,3.5,4.5,22,0
2021-05-29 23:00:00,2021,5,29,23:00,7.2,8.7,6.7,74,3.3,3.9,23,0
2021-05-30 00:00:00,2021,5,30,00:00,8.6,8.8,8.3,60,4,4.6,0,0
2021-05-30 01:00:00,2021,5,30,01:00,6.6,8.1,6.0,71,2.4,2.9,1,0
2021-05-30 02:00:00,2021,5,30,02:00,5.6,6.0,5.2,78,2.7,3.1,2,0
2021-05-30 03:00:00,2021,5,30,03:00,7.4,8.6,5.6,67,3,3.7,3,0
2021-05-30 04:00:00,2021,5,30,04:00,9.0,9.6,8.4,61,1.8,2.1,4,0
2021-05-30 05:00:00,2021,5,30,05:00,10.5,11.5,9.6,56,2.1,2.4,5,0
2021-05-30 06:00:00,2021,5,30,06:00,12.5,13.6,11.7,49,2.5,3,6,0
2021-05-30 07:00:00,2021,5,30,07:00,13.7,14.4,13.1,45,3.3,4.4,7,0
2021-05-30 08:00:00,2021,5,30,08:00,14.4,14.7,13.9,40,4.4,5.1,8,0
2021-05-30 09:00:00,2021,5,30,09:00,14.6,15.2,13.8,42,4.7,5.4,9,0
2021-05-30 10:00:00,2021,5,30,10:00,14.4,14.7,13.8,44,4.5,5.6,10,0
2021-05-30 11:00:00,2021,5,30,11:00,13.8,14.5,13.2,43,4.9,5.9,11,0
2021-05-30 12:00:00,2021,5,30,12:00,14.0,14.5,13.3,42,4.8,5.5,12,0
2021-05-30 13:00:00,2021,5,30,13:00,13.6,14.4,13.1,45,4.8,5.5,13,0
2021-05-30 14:00:00,2021,5,30,14:00,13.0,13.6,12.5,46,4.8,5.3,14,0
2021-05-30 15:00:00,2021,5,30,15:00,13.2,13.7,12.5,44,4.7,6,15,0
2021-05-30 16:00:00,2021,5,30,16:00,13.6,14.0,13.2,41,3.6,4.6,16,0
2021-05-30 17:00:00,2021,5,30,17:00,12.9,13.7,12.2,42,4,4.9,17,0
2021-05-30 18:00:00,2021,5,30,18:00,12.0,12.6,11.3,45,3.3,4.2,18,0
2021-05-30 19:00:00,2021,5,30,19:00,10.9,11.3,10.4,48,3.5,4.2,19,0
2021-05-30 20:00:00,2021,5,30,20:00,10.1,10.5,9.6,52,3.2,3.5,20,0
2021-05-30 21:00:00,2021,5,30,21:00,9.6,9.7,9.4,57,3.8,4.4,21,0
2021-05-30 22:00:00,2021,5,30,22:00,9.2,9.5,8.9,64,3.4,4,22,0
2021-05-30 23:00:00,2021,5,30,23:00,9.1,9.4,8.9,63,4.2,4.7,23,0
2021-05-31 00:00:00,2021,5,31,00:00,9.1,9.3,8.8,63,4.3,4.7,0,0
2021-05-31 01:00:00,2021,5,31,01:00,9.1,9.3,8.9,65,4.4,5,1,0
2021-05-31 02:00:00,2021,5,31,02:00,8.8,9.0,8.6,70,3.3,3.9,2,0
2021-05-31 03:00:00,2021,5,31,03:00,9.1,9.6,8.6,72,3.3,3.7,3,0
2021-05-31 04:00:00,2021,5,31,04:00,10.4,11.1,9.6,66,3.2,3.7,4,0
2021-05-31 05:00:00,2021,5,31,05:00,12.0,12.7,11.0,60,3.4,3.9,5,0
2021-05-31 06:00:00,2021,5,31,06:00,12.4,13.2,12.0,66,3.5,4.9,6,0
2021-05-31 07:00:00,2021,5,31,07:00,12.8,13.3,12.5,57,4.8,5.5,7,0
2021-05-31 08:00:00,2021,5,31,08:00,12.6,12.9,12.3,56,4.6,5.7,8,0
2021-05-31 09:00:00,2021,5,31,09:00,12.3,12.5,11.9,55,5.3,5.8,9,0
2021-05-31 10:00:00,2021,5,31,10:00,11.9,12.2,11.8,59,4.9,5.4,10,0
2021-05-31 11:00:00,2021,5,31,11:00,11.6,12.0,11.4,61,5.3,6.2,11,0
2021-05-31 12:00:00,2021,5,31,12:00,12.8,14.9,11.4,59,5.1,6,12,0
2021-05-31 13:00:00,2021,5,31,13:00,15.6,17.2,14.5,46,5.5,6.2,13,0
2021-05-31 14:00:00,2021,5,31,14:00,16.3,16.7,15.3,45,5.5,6.6,14,0
2021-05-31 15:00:00,2021,5,31,15:00,15.8,16.7,14.2,47,6.1,6.6,15,0
2021-05-31 16:00:00,2021,5,31,16:00,13.0,14.1,12.4,59,5,6.1,16,0
2021-05-31 17:00:00,2021,5,31,17:00,11.7,12.4,11.3,66,2.9,4.6,17,0
2021-05-31 18:00:00,2021,5,31,18:00,11.9,12.9,11.1,76,3.5,4.4,18,0
2021-05-31 19:00:00,2021,5,31,19:00,11.6,11.9,11.3,85,3.7,4.1,19,0
2021-05-31 20:00:00,2021,5,31,20:00,10.8,11.2,10.5,87,4.3,5,20,0
2021-05-31 21:00:00,2021,5,31,21:00,10.4,10.5,10.4,91,3.5,4.4,21,0
2021-05-31 22:00:00,2021,5,31,22:00,10.2,10.4,10.1,93,3.3,3.5,22,0
2021-05-31 23:00:00,2021,5,31,23:00,10.0,10.2,9.6,94,3.1,3.6,23,0
2021-06-01 00:00:00,2021,6,1,00:00,9.7,9.7,9.6,95,2.9,3.5,0,0
2021-06-01 01:00:00,2021,6,1,01:00,9.6,9.7,9.5,95,3.5,4,1,0
2021-06-01 02:00:00,2021,6,1,02:00,9.5,9.6,9.4,95,3.4,3.9,2,0
2021-06-01 03:00:00,2021,6,1,03:00,9.5,9.7,9.5,93,4.1,4.5,3,0
2021-06-01 04:00:00,2021,6,1,04:00,10.0,10.4,9.6,90,3.5,4.4,4,0
2021-06-01 05:00:00,2021,6,1,05:00,11.2,12.1,10.4,81,3.3,4,5,0
2021-06-01 06:00:00,2021,6,1,06:00,13.1,14.1,12.0,71,3.6,5.5,6,0
2021-06-01 07:00:00,2021,6,1,07:00,14.0,14.5,13.5,70,4.5,5.8,7,0
2021-06-01 08:00:00,2021,6,1,08:00,15.3,16.0,14.4,59,3.9,4.6,8,0
2021-06-01 09:00:00,2021,6,1,09:00,16.4,16.8,15.8,52,5.3,7.7,9,0
2021-06-01 10:00:00,2021,6,1,10:00,16.8,17.3,16.3,45,6.9,8.4,10,0
2021-06-01 11:00:00,2021,6,1,11:00,17.1,17.6,16.8,42,7.5,8.9,11,0
2021-06-01 12:00:00,2021,6,1,12:00,16.9,17.5,16.6,43,7,8.1,12,0
2021-06-01 13:00:00,2021,6,1,13:00,16.7,17.2,16.4,43,6.7,7.7,13,0
2021-06-01 14:00:00,2021,6,1,14:00,16.9,17.5,16.5,42,6.8,7.8,14,0
2021-06-01 15:00:00,2021,6,1,15:00,17.1,17.4,16.8,43,5.6,7.5,15,0
2021-06-01 16:00:00,2021,6,1,16:00,17.1,17.5,16.8,43,4.5,5.1,16,0
2021-06-01 17:00:00,2021,6,1,17:00,16.2,17.1,15.8,43,3.2,4.2,17,0
2021-06-01 18:00:00,2021,6,1,18:00,15.6,16.0,15.1,44,2.5,3.2,18,0
2021-06-01 19:00:00,2021,6,1,19:00,14.2,15.1,12.9,53,1.9,3,19,0
2021-06-01 20:00:00,2021,6,1,20:00,12.1,12.9,11.7,63,0.6,1,20,0
2021-06-01 21:00:00,2021,6,1,21:00,11.1,11.7,10.5,71,1.2,2,21,0
2021-06-01 22:00:00,2021,6,1,22:00,10.6,11.0,10.2,74,1.8,2.4,22,0
2021-06-01 23:00:00,2021,6,1,23:00,10.0,10.4,9.4,75,1.9,2.6,23,0
2021-06-02 00:00:00,2021,6,2,00:00,9.3,9.6,8.9,79,1.5,2.4,0,0
2021-06-02 01:00:00,2021,6,2,01:00,8.4,8.9,8.0,81,2.6,3.1,1,0
2021-06-02 02:00:00,2021,6,2,02:00,8.2,8.4,8.0,82,1.6,2,2,0
2021-06-02 03:00:00,2021,6,2,03:00,9.2,10.4,8.4,79,2,2.4,3,0
2021-06-02 04:00:00,2021,6,2,04:00,11.6,13.7,10.4,71,1.8,2.2,4,0
2021-06-02 05:00:00,2021,6,2,05:00,15.8,17.1,13.8,55,1.2,2.4,5,0
2021-06-02 06:00:00,2021,6,2,06:00,18.1,18.8,16.8,47,2,2.8,6,0
2021-06-02 07:00:00,2021,6,2,07:00,19.2,19.9,18.9,46,2.3,2.9,7,0
2021-06-02 08:00:00,2021,6,2,08:00,20.1,20.9,19.5,43,2.6,3.2,8,0
2021-06-02 09:00:00,2021,6,2,09:00,20.6,21.4,19.9,42,2.6,3.5,9,0
2021-06-02 10:00:00,2021,6,2,10:00,21.3,21.9,19.9,44,3,3.7,10,0
2021-06-02 11:00:00,2021,6,2,11:00,21.4,22.0,21.0,43,3.5,4.3,11,0
2021-06-02 12:00:00,2021,6,2,12:00,20.7,21.6,20.1,43,4.2,4.6,12,0
2021-06-02 13:00:00,2021,6,2,13:00,20.4,20.8,20.1,42,3.4,4.3,13,0
2021-06-02 14:00:00,2021,6,2,14:00,20.8,21.2,20.3,39,3.7,4,14,0
2021-06-02 15:00:00,2021,6,2,15:00,20.4,21.0,20.1,40,2.6,4.1,15,0
2021-06-02 16:00:00,2021,6,2,16:00,20.7,21.1,20.5,39,1.6,2.3,16,0
2021-06-02 17:00:00,2021,6,2,17:00,20.1,21.1,19.6,35,1.5,1.9,17,0
2021-06-02 18:00:00,2021,6,2,18:00,20.0,21.2,19.2,39,0.6,1,18,0
2021-06-02 19:00:00,2021,6,2,19:00,18.4,19.2,17.9,46,0.4,0.7,19,0
2021-06-02 20:00:00,2021,6,2,20:00,17.9,18.2,17.4,49,0.8,1.4,20,0
2021-06-02 21:00:00,2021,6,2,21:00,16.7,17.3,16.4,60,1,1.5,21,0
2021-06-02 22:00:00,2021,6,2,22:00,16.3,16.7,15.6,62,2.1,2.4,22,0
2021-06-02 23:00:00,2021,6,2,23:00,14.6,15.4,14.2,74,1.9,2.2,23,0
2021-06-03 00:00:00,2021,6,3,00:00,14.4,15.2,13.8,71,2.1,2.5,0,0
2021-06-03 01:00:00,2021,6,3,01:00,14.6,15.6,13.6,61,2.4,3.3,1,0
2021-06-03 02:00:00,2021,6,3,02:00,14.6,15.3,13.5,62,2.5,3.5,2,0
2021-06-03 03:00:00,2021,6,3,03:00,15.3,15.8,14.9,59,2.1,2.5,3,0
2021-06-03 04:00:00,2021,6,3,04:00,16.4,17.0,15.8,55,1.8,2.2,4,0
2021-06-03 05:00:00,2021,6,3,05:00,17.7,18.5,16.9,48,2.4,3.8,5,0
2021-06-03 06:00:00,2021,6,3,06:00,18.6,18.9,18.1,43,5,6.2,6,0
2021-06-03 07:00:00,2021,6,3,07:00,18.3,18.7,18.0,39,6.8,7.9,7,0
2021-06-03 08:00:00,2021,6,3,08:00,18.6,19.2,18.2,36,7.5,9,8,0
2021-06-03 09:00:00,2021,6,3,09:00,19.2,19.6,18.8,35,7.3,8.2,9,0
2021-06-03 10:00:00,2021,6,3,10:00,19.4,19.9,19.1,37,7.6,9.1,10,0
2021-06-03 11:00:00,2021,6,3,11:00,19.6,20.1,19.2,40,7.4,8.2,11,0
2021-06-03 12:00:00,2021,6,3,12:00,19.8,20.3,18.9,40,7.3,8.4,12,0
2021-06-03 13:00:00,2021,6,3,13:00,18.9,19.4,18.4,43,6.7,7.6,13,0
2021-06-03 14:00:00,2021,6,3,14:00,18.9,19.6,18.4,39,5.8,6.7,14,0
2021-06-03 15:00:00,2021,6,3,15:00,19.4,19.6,19.3,38,5,5.8,15,0
2021-06-03 16:00:00,2021,6,3,16:00,19.4,19.5,19.2,39,3.5,5.5,16,0
2021-06-03 17:00:00,2021,6,3,17:00,19.3,19.4,19.0,41,2.1,2.5,17,0
2021-06-03 18:00:00,2021,6,3,18:00,19.1,19.3,19.0,40,2.6,3.3,18,0
2021-06-03 19:00:00,2021,6,3,19:00,17.7,19.1,16.7,46,2.5,2.8,19,0
2021-06-03 20:00:00,2021,6,3,20:00,16.3,16.9,15.3,52,2.8,3.2,20,0
2021-06-03 21:00:00,2021,6,3,21:00,14.5,15.2,13.9,60,2.4,2.8,21,0
2021-06-03 22:00:00,2021,6,3,22:00,13.6,14.4,12.8,64,2.6,3.3,22,0
2021-06-03 23:00:00,2021,6,3,23:00,12.5,12.8,12.2,69,3.4,3.9,23,0
2021-06-04 00:00:00,2021,6,4,00:00,12.0,12.5,11.7,72,3.3,4.1,0,0
2021-06-04 01:00:00,2021,6,4,01:00,12.4,13.8,11.6,70,3.7,4.4,1,0
2021-06-04 02:00:00,2021,6,4,02:00,11.7,12.3,11.6,73,2.9,3.8,2,0
2021-06-04 03:00:00,2021,6,4,03:00,13.8,15.4,12.0,66,3.2,4.3,3,0
2021-06-04 04:00:00,2021,6,4,04:00,15.7,16.8,15.1,60,1.6,2.3,4,0
2021-06-04 05:00:00,2021,6,4,05:00,17.4,18.0,16.7,57,1.9,2.5,5,0
2021-06-04 06:00:00,2021,6,4,06:00,18.5,19.0,17.9,55,3.2,4.3,6,0
2021-06-04 07:00:00,2021,6,4,07:00,19.4,19.9,19.1,52,3.4,4.2,7,0
2021-06-04 08:00:00,2021,6,4,08:00,20.0,20.8,19.1,49,3,3.3,8,0
2021-06-04 09:00:00,2021,6,4,09:00,21.5,22.1,20.8,43,2.9,3.7,9,0
2021-06-04 10:00:00,2021,6,4,10:00,21.8,22.2,21.2,49,3,3.4,10,0
2021-06-04 11:00:00,2021,6,4,11:00,21.4,21.7,20.9,46,4.4,5.6,11,0
2021-06-04 12:00:00,2021,6,4,12:00,21.2,21.6,20.7,44,4.2,5.5,12,0
2021-06-04 13:00:00,2021,6,4,13:00,22.3,22.9,21.7,41,3.1,3.8,13,0
2021-06-04 14:00:00,2021,6,4,14:00,22.4,22.8,22.1,41,2.9,3.4,14,0
2021-06-04 15:00:00,2021,6,4,15:00,22.0,22.5,21.5,41,2.5,3.5,15,0
2021-06-04 16:00:00,2021,6,4,16:00,21.1,21.8,20.5,44,2.6,3,16,0
2021-06-04 17:00:00,2021,6,4,17:00,19.4,20.6,18.8,51,2.5,3,17,0
2021-06-04 18:00:00,2021,6,4,18:00,17.8,18.9,16.7,56,1.8,2.4,18,0
2021-06-04 19:00:00,2021,6,4,19:00,16.0,16.7,15.2,62,1.3,2.2,19,0
2021-06-04 20:00:00,2021,6,4,20:00,15.3,15.6,15.0,64,1.5,2,20,0
2021-06-04 21:00:00,2021,6,4,21:00,14.5,15.0,14.1,73,1.5,1.9,21,0
2021-06-04 22:00:00,2021,6,4,22:00,13.8,14.2,13.2,79,1.5,2.1,22,0
2021-06-04 23:00:00,2021,6,4,23:00,13.3,13.7,12.9,86,1.4,1.9,23,0
2021-06-05 00:00:00,2021,6,5,00:00,13.1,13.5,12.3,92,1.2,1.8,0,0
2021-06-05 01:00:00,2021,6,5,01:00,12.1,12.4,11.4,96,1.2,1.6,1,0
2021-06-05 02:00:00,2021,6,5,02:00,11.6,11.9,11.3,95,1.1,1.8,2,0
2021-06-05 03:00:00,2021,6,5,03:00,13.1,14.7,12.0,92,0.6,1.1,3,0
2021-06-05 04:00:00,2021,6,5,04:00,15.7,16.3,14.8,77,0.8,1.1,4,0
2021-06-05 05:00:00,2021,6,5,05:00,17.4,19.2,16.0,67,0.8,1.1,5,0
2021-06-05 06:00:00,2021,6,5,06:00,19.4,20.4,18.4,59,0.7,1,6,0
2021-06-05 07:00:00,2021,6,5,07:00,21.3,22.1,20.2,52,1.5,2.4,7,0
2021-06-05 08:00:00,2021,6,5,08:00,22.5,23.5,21.8,47,1.6,2.5,8,0
2021-06-05 09:00:00,2021,6,5,09:00,23.3,23.7,22.7,47,2.9,4.2,9,0
2021-06-05 10:00:00,2021,6,5,10:00,23.8,24.1,23.3,45,2.5,3.3,10,0
2021-06-05 11:00:00,2021,6,5,11:00,23.3,23.8,22.9,46,3.4,4.2,11,0
2021-06-05 12:00:00,2021,6,5,12:00,23.4,24.4,22.9,45,3.8,4.8,12,0
2021-06-05 13:00:00,2021,6,5,13:00,23.8,24.3,23.4,42,3.7,4.4,13,0
2021-06-05 14:00:00,2021,6,5,14:00,23.9,24.4,23.3,41,4.1,4.8,14,0
2021-06-05 15:00:00,2021,6,5,15:00,23.7,24.1,23.1,39,4.1,4.6,15,0
2021-06-05 16:00:00,2021,6,5,16:00,23.1,23.7,22.5,39,4.8,5.4,16,0
2021-06-05 17:00:00,2021,6,5,17:00,21.8,22.5,21.4,44,4.3,5.2,17,0
2021-06-05 18:00:00,2021,6,5,18:00,21.4,21.9,20.8,45,3.8,4.6,18,0
2021-06-05 19:00:00,2021,6,5,19:00,20.1,20.8,19.5,50,3.8,4.2,19,0
2021-06-05 20:00:00,2021,6,5,20:00,18.6,19.5,18.0,56,3.1,3.4,20,0
2021-06-05 21:00:00,2021,6,5,21:00,17.6,18.1,17.1,60,4,4.5,21,0
2021-06-05 22:00:00,2021,6,5,22:00,16.5,17.1,15.8,66,4.7,4.9,22,0
2021-06-05 23:00:00,2021,6,5,23:00,15.6,16.0,15.2,70,3.8,5,23,0
2021-06-06 00:00:00,2021,6,6,00:00,14.5,15.2,14.3,74,3,3.4,0,0
2021-06-06 01:00:00,2021,6,6,01:00,14.0,14.3,13.7,76,2.2,2.9,1,0
2021-06-06 02:00:00,2021,6,6,02:00,13.6,13.8,13.5,79,2.4,2.9,2,0
2021-06-06 03:00:00,2021,6,6,03:00,13.9,14.7,13.4,79,2.5,2.8,3,0
2021-06-06 04:00:00,2021,6,6,04:00,16.1,17.5,14.8,73,2.1,2.6,4,0
2021-06-06 05:00:00,2021,6,6,05:00,19.0,20.4,17.6,64,1.6,2,5,0
2021-06-06 06:00:00,2021,6,6,06:00,21.1,21.9,20.2,57,1.2,1.7,6,0
2021-06-06 07:00:00,2021,6,6,07:00,22.8,23.5,21.8,50,1.5,2,7,0
2021-06-06 08:00:00,2021,6,6,08:00,24.4,24.8,23.6,43,2.3,2.9,8,0
2021-06-06 09:00:00,2021,6,6,09:00,25.1,25.8,24.5,39,2.1,2.8,9,0
2021-06-06 10:00:00,2021,6,6,10:00,24.6,26.2,23.7,42,2.6,3.5,10,0
2021-06-06 11:00:00,2021,6,6,11:00,23.9,25.2,23.1,45,2.1,3.6,11,0
2021-06-06 12:00:00,2021,6,6,12:00,23.8,25.8,22.6,48,3.4,5.5,12,0
2021-06-06 13:00:00,2021,6,6,13:00,20.6,22.9,16.9,64,4.8,6.4,13,0
2021-06-06 14:00:00,2021,6,6,14:00,16.7,17.9,16.0,85,5,7,14,0
2021-06-06 15:00:00,2021,6,6,15:00,16.6,17.1,16.1,86,4.2,6.8,15,0
2021-06-06 16:00:00,2021,6,6,16:00,16.6,17.1,16.4,86,5,6,16,0
